Hour,Community Load,Solar Power,Wind Power,PV Generation,WT Generation,FC Generation,DG Generation,Unmet Energy,Surplus Energy,H2 Capacity
136,138.9893,0.0332929039204307,3.0562626639426367,17.97816811703258,152.81313319713183,0.0,0.0,0.0,0.0,671.935893599672
137,152.8856,0.0013537722122865235,3.065840435715388,0.7310369946347227,153.2920217857694,0.0,0.0,0.0,0.0,671.957413090112
138,166.7863,0.0,3.063444481976835,0.0,153.17222409884175,13.614075901158259,0.0,0.0,0.0,671.0488995164611
139,152.8856,0.0,3.113971377667954,0.0,155.6985688833977,0.0,0.0,0.0,0.0,671.1021178466875
140,125.0886,0.0,3.0682373970038612,0.0,153.41186985019306,0.0,0.0,0.0,0.0,671.637963492502
141,97.2916,0.0,2.758204633204633,0.0,137.91023166023163,0.0,0.0,0.0,21.48241626390704,672.0
142,55.5939,0.0,2.4314312075366797,0.0,121.57156037683399,0.0,0.0,0.0,65.977660376834,672.0
143,41.6977,0.0,2.406039028138997,0.0,120.30195140694985,0.0,0.0,0.0,78.60425140694986,672.0
144,50.0345,0.0,2.448435147190292,0.0,122.4217573595146,0.0,0.0,0.0,72.38725735951459,672.0
145,41.6977,0.0,2.540875408555985,0.0,127.04377042779925,0.0,0.0,0.0,85.34607042779925,672.0
146,33.3564,0.0,2.699637155618313,0.0,134.98185778091565,0.0,0.0,0.0,101.62545778091564,672.0
147,27.797,0.0,2.7650049606883624,0.0,138.25024803441812,0.0,0.0,0.0,110.45324803441812,672.0
148,27.797,0.0,2.571353996108109,0.0,128.56769980540545,0.0,0.0,0.0,100.77069980540546,672.0
149,27.797,0.0,2.2688059231594035,0.0,113.44029615797018,0.0,0.0,0.0,85.64329615797018,672.0
150,41.6977,0.0011533760660122194,1.9719069296679543,0.6228230756465986,98.59534648339772,0.0,0.0,0.0,57.520469559044315,672.0
151,83.3909,0.030677614782922913,1.6178364951439608,16.565911982778374,80.89182475719804,0.0,0.0,0.0,14.06683673997641,672.0
152,138.9893,0.08473569862373413,1.167912928688362,45.75727725681643,58.395646434418104,34.83637630876545,0.0,0.0,0.0,669.6752501629119
